"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+5.27500000000E+008, -7.23783513126E+000, +0.00000000000E+000
+5.32000000000E+008, -7.48580941893E+000, +0.00000000000E+000
+5.36500000000E+008, -8.36773364371E+000, +0.00000000000E+000
+5.41000000000E+008, -8.43369450264E+000, +0.00000000000E+000
+5.45500000000E+008, -9.07402980699E+000, +0.00000000000E+000
+5.50000000000E+008, -9.41688804738E+000, +0.00000000000E+000
+5.54500000000E+008, -9.58292760555E+000, +0.00000000000E+000
+5.59000000000E+008, -1.01769802739E+001, +0.00000000000E+000
+5.63500000000E+008, -1.05795458222E+001, +0.00000000000E+000
+5.68000000000E+008, -1.11585946072E+001, +0.00000000000E+000
+5.72500000000E+008, -1.11562275818E+001, +0.00000000000E+000
+5.77000000000E+008, -1.09693139021E+001, +0.00000000000E+000
+5.81500000000E+008, -1.09199073406E+001, +0.00000000000E+000
+5.86000000000E+008, -1.10529874152E+001, +0.00000000000E+000
+5.90500000000E+008, -1.12443212449E+001, +0.00000000000E+000
+5.95000000000E+008, -1.12834385144E+001, +0.00000000000E+000
+5.99500000000E+008, -1.15570927959E+001, +0.00000000000E+000
+6.04000000000E+008, -1.15855237995E+001, +0.00000000000E+000
+6.08500000000E+008, -1.18211742900E+001, +0.00000000000E+000
+6.13000000000E+008, -1.19181661731E+001, +0.00000000000E+000
+6.17500000000E+008, -1.20315583979E+001, +0.00000000000E+000
+6.22000000000E+008, -1.21433172345E+001, +0.00000000000E+000
+6.26500000000E+008, -1.22378404053E+001, +0.00000000000E+000
+6.31000000000E+008, -1.22698619500E+001, +0.00000000000E+000
+6.35500000000E+008, -1.25323419056E+001, +0.00000000000E+000
+6.40000000000E+008, -1.29543450657E+001, +0.00000000000E+000
+6.44500000000E+008, -1.31017985230E+001, +0.00000000000E+000
+6.49000000000E+008, -1.31798009049E+001, +0.00000000000E+000
+6.53500000000E+008, -1.30946456712E+001, +0.00000000000E+000
+6.58000000000E+008, -1.28069387858E+001, +0.00000000000E+000
+6.62500000000E+008, -1.27429788387E+001, +0.00000000000E+000
+6.67000000000E+008, -1.25965655830E+001, +0.00000000000E+000
+6.71500000000E+008, -1.26124468373E+001, +0.00000000000E+000
+6.76000000000E+008, -1.25863122347E+001, +0.00000000000E+000
+6.80500000000E+008, -1.27330035705E+001, +0.00000000000E+000
+6.85000000000E+008, -1.28283190832E+001, +0.00000000000E+000
+6.89500000000E+008, -1.27964102253E+001, +0.00000000000E+000
+6.94000000000E+008, -1.28713685498E+001, +0.00000000000E+000
+6.98500000000E+008, -1.28222764962E+001, +0.00000000000E+000
+7.03000000000E+008, -1.28024873271E+001, +0.00000000000E+000
+7.07500000000E+008, -1.27233185127E+001, +0.00000000000E+000
+7.12000000000E+008, -1.27451819624E+001, +0.00000000000E+000
+7.16500000000E+008, -1.27766792943E+001, +0.00000000000E+000
+7.21000000000E+008, -1.29027510331E+001, +0.00000000000E+000
+7.25500000000E+008, -1.29788030166E+001, +0.00000000000E+000
+7.30000000000E+008, -1.30704198763E+001, +0.00000000000E+000
+7.34500000000E+008, -1.32958705680E+001, +0.00000000000E+000
+7.39000000000E+008, -1.34511613231E+001, +0.00000000000E+000
+7.43500000000E+008, -1.30259754216E+001, +0.00000000000E+000
+7.48000000000E+008, -1.29051508865E+001, +0.00000000000E+000
+7.52500000000E+008, -1.22330274791E+001, +0.00000000000E+000
+7.57000000000E+008, -1.23877696545E+001, +0.00000000000E+000
+7.61500000000E+008, -1.22360890474E+001, +0.00000000000E+000
+7.66000000000E+008, -1.20607893490E+001, +0.00000000000E+000
+7.70500000000E+008, -1.20613018523E+001, +0.00000000000E+000
+7.75000000000E+008, -1.19107019398E+001, +0.00000000000E+000
+7.79500000000E+008, -1.19155148863E+001, +0.00000000000E+000
+7.84000000000E+008, -1.16282027419E+001, +0.00000000000E+000
+7.88500000000E+008, -1.16360069785E+001, +0.00000000000E+000
+7.93000000000E+008, -1.14765462973E+001, +0.00000000000E+000
+7.97500000000E+008, -1.18859422917E+001, +0.00000000000E+000
+8.02000000000E+008, -1.17156004187E+001, +0.00000000000E+000
+8.06500000000E+008, -1.15980130847E+001, +0.00000000000E+000
+8.11000000000E+008, -1.15837356569E+001, +0.00000000000E+000
+8.15500000000E+008, -1.17210599387E+001, +0.00000000000E+000
+8.20000000000E+008, -1.18518840831E+001, +0.00000000000E+000
+8.24500000000E+008, -1.18458915748E+001, +0.00000000000E+000
+8.29000000000E+008, -1.13581205896E+001, +0.00000000000E+000
+8.33500000000E+008, -1.16242341693E+001, +0.00000000000E+000
+8.38000000000E+008, -1.13608087829E+001, +0.00000000000E+000
+8.42500000000E+008, -1.12028785537E+001, +0.00000000000E+000
+8.47000000000E+008, -1.09983471926E+001, +0.00000000000E+000
+8.51500000000E+008, -1.11052552016E+001, +0.00000000000E+000
+8.56000000000E+008, -1.07375820150E+001, +0.00000000000E+000
+8.60500000000E+008, -1.06206938468E+001, +0.00000000000E+000
+8.65000000000E+008, -1.07059099526E+001, +0.00000000000E+000
+8.69500000000E+008, -1.05188489814E+001, +0.00000000000E+000
+8.74000000000E+008, -1.05528494188E+001, +0.00000000000E+000
+8.78500000000E+008, -1.03245084466E+001, +0.00000000000E+000
+8.83000000000E+008, -1.04460487526E+001, +0.00000000000E+000
+8.87500000000E+008, -1.04061730112E+001, +0.00000000000E+000
+8.92000000000E+008, -1.02464828489E+001, +0.00000000000E+000
+8.96500000000E+008, -9.94901220779E+000, +0.00000000000E+000
+9.01000000000E+008, -1.01427937220E+001, +0.00000000000E+000
+9.05500000000E+008, -9.82102443648E+000, +0.00000000000E+000
+9.10000000000E+008, -9.95782680406E+000, +0.00000000000E+000
+9.14500000000E+008, -9.65147611248E+000, +0.00000000000E+000
+9.19000000000E+008, -9.80380254480E+000, +0.00000000000E+000
+9.23500000000E+008, -9.73497777599E+000, +0.00000000000E+000
+9.28000000000E+008, -9.73470880742E+000, +0.00000000000E+000
+9.32500000000E+008, -9.48401029429E+000, +0.00000000000E+000
+9.37000000000E+008, -9.52103323951E+000, +0.00000000000E+000
+9.41500000000E+008, -9.57977935394E+000, +0.00000000000E+000
+9.46000000000E+008, -9.66802386199E+000, +0.00000000000E+000
+9.50500000000E+008, -9.25937021950E+000, +0.00000000000E+000
+9.55000000000E+008, -9.11215545354E+000, +0.00000000000E+000
+9.59500000000E+008, -8.88130422922E+000, +0.00000000000E+000
+9.64000000000E+008, -8.59129005690E+000, +0.00000000000E+000
+9.68500000000E+008, -8.38311424013E+000, +0.00000000000E+000
+9.73000000000E+008, -8.46967507265E+000, +0.00000000000E+000
+9.77500000000E+008, -8.21170626336E+000, +0.00000000000E+000
+9.82000000000E+008, -8.39385743294E+000, +0.00000000000E+000
+9.86500000000E+008, -8.24946229444E+000, +0.00000000000E+000
+9.91000000000E+008, -8.17122688768E+000, +0.00000000000E+000
+9.95500000000E+008, -8.34128459660E+000, +0.00000000000E+000
+1.00000000000E+009, -8.10541109584E+000, +0.00000000000E+000
