"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.75525000000E+008, -3.51008439599E-001, +0.00000000000E+000
+4.80520000000E+008, -7.74773494642E-001, +0.00000000000E+000
+4.85515000000E+008, -1.24609940586E+000, +0.00000000000E+000
+4.90510000000E+008, -1.81525393120E+000, +0.00000000000E+000
+4.95505000000E+008, -2.46701971951E+000, +0.00000000000E+000
+5.00500000000E+008, -3.09321115495E+000, +0.00000000000E+000
+5.05495000000E+008, -3.78093010696E+000, +0.00000000000E+000
+5.10490000000E+008, -4.43067366397E+000, +0.00000000000E+000
+5.15485000000E+008, -5.04545480545E+000, +0.00000000000E+000
+5.20480000000E+008, -5.68257194970E+000, +0.00000000000E+000
+5.25475000000E+008, -6.28860886057E+000, +0.00000000000E+000
+5.30470000000E+008, -6.84997796296E+000, +0.00000000000E+000
+5.35465000000E+008, -7.35181321369E+000, +0.00000000000E+000
+5.40460000000E+008, -7.81604078133E+000, +0.00000000000E+000
+5.45455000000E+008, -8.30517759675E+000, +0.00000000000E+000
+5.50450000000E+008, -8.71138336112E+000, +0.00000000000E+000
+5.55445000000E+008, -9.06091858590E+000, +0.00000000000E+000
+5.60440000000E+008, -9.32719348634E+000, +0.00000000000E+000
+5.65435000000E+008, -9.70352122674E+000, +0.00000000000E+000
+5.70430000000E+008, -1.00277550610E+001, +0.00000000000E+000
+5.75425000000E+008, -1.02121490674E+001, +0.00000000000E+000
+5.80420000000E+008, -1.04543052631E+001, +0.00000000000E+000
+5.85415000000E+008, -1.06855396801E+001, +0.00000000000E+000
+5.90410000000E+008, -1.08907911721E+001, +0.00000000000E+000
+5.95405000000E+008, -1.09861127685E+001, +0.00000000000E+000
+6.00400000000E+008, -1.11550275833E+001, +0.00000000000E+000
+6.05395000000E+008, -1.12599798954E+001, +0.00000000000E+000
+6.10390000000E+008, -1.14596183593E+001, +0.00000000000E+000
+6.15385000000E+008, -1.16115467716E+001, +0.00000000000E+000
+6.20380000000E+008, -1.17045939519E+001, +0.00000000000E+000
+6.25375000000E+008, -1.16965851176E+001, +0.00000000000E+000
+6.30370000000E+008, -1.18457850718E+001, +0.00000000000E+000
+6.35365000000E+008, -1.19852397815E+001, +0.00000000000E+000
+6.40360000000E+008, -1.19908277620E+001, +0.00000000000E+000
+6.45355000000E+008, -1.20471147270E+001, +0.00000000000E+000
+6.50350000000E+008, -1.22252105229E+001, +0.00000000000E+000
+6.55345000000E+008, -1.20786935074E+001, +0.00000000000E+000
+6.60340000000E+008, -1.22764122177E+001, +0.00000000000E+000
+6.65335000000E+008, -1.23287701438E+001, +0.00000000000E+000
+6.70330000000E+008, -1.23400919623E+001, +0.00000000000E+000
+6.75325000000E+008, -1.24054556598E+001, +0.00000000000E+000
+6.80320000000E+008, -1.24571736189E+001, +0.00000000000E+000
+6.85315000000E+008, -1.24968245655E+001, +0.00000000000E+000
