!CSV A.01.01
!Agilent Technologies,N5242A,US46520174,A.09.00.04
!Agilent N5242A: A.09.00.04
!Date: Monday, September 25, 2017 14:28:47

BEGIN CH1_DATA
Freq(Hz),S21,(REAL)S21,(IMAG)
286457959.6882,-0.0034630385,-0.0037950715
290464827.51507,-0.0038473629,-0.0040149484
294527741.92482,-0.0042023296,-0.004320771
298647486.87631,-0.0044395877,-0.0045598913
302824857.29409,-0.0050312406,-0.0050372728
307060659.22185,-0.0058332351,-0.0054119006
311355709.97789,-0.0064816987,-0.0057444307
315710838.31288,-0.0072772307,-0.0064385748
320126884.56974,-0.0081891241,-0.0072568739
324604700.8458,-0.0098012155,-0.007707641
329145151.1572,-0.011126224,-0.0085008843
333749111.60563,-0.012707072,-0.0092171375
338417470.54735,-0.014872141,-0.0095630866
343151128.76464,-0.017245462,-0.010750024
347950999.63958,-0.019991539,-0.011234155
352818009.33028,-0.023595389,-0.012290798
357753096.94965,-0.028010359,-0.013177423
362757214.74651,-0.033745751,-0.014312794
367831328.28944,-0.041191973,-0.014902964
372976416.65298,-0.050921164,-0.015047122
378193472.60665,-0.064200222,-0.013934666
383483502.80644,-0.082148269,-0.010499917
388847527.98906,-0.10657458,-0.0015927198
394286583.16893,-0.14007434,0.018092582
399801717.83785,-0.18210582,0.062662005
405393996.16754,-0.21621168,0.15732597
411064497.21494,-0.17250857,0.30964246
416814315.13046,0.0067721158,0.39889216
422644559.36907,0.17501386,0.33448067
428556354.90437,0.24759771,0.22807176
434550842.4457,0.26879871,0.14093579
440629178.65821,0.27194056,0.073619418
446792536.38605,0.26827323,0.01668711
453042104.87868,0.25985378,-0.036318917
459379090.02034,0.24390234,-0.088793695
465804714.56274,0.21737948,-0.14131062
472320218.36098,0.17552802,-0.18958201
478926858.6128,0.11692294,-0.22581302
485625910.10115,0.045786504,-0.240739
492418665.44018,-0.026258754,-0.22787975
499306435.32463,-0.084961399,-0.1886967
506290548.78277,-0.12003762,-0.13451208
513372353.43283,-0.12846309,-0.079898767
520553215.743,-0.11828082,-0.035626411
527834521.29514,-0.098719202,-0.0055832197
535217675.05212,-0.077091277,0.011496027
542704101.62889,-0.057977911,0.019806361
550295245.56741,-0.042464327,0.022418095
557992571.61533,-0.03061635,0.022008723
565797565.00867,-0.022030659,0.019897865
573711731.75838,-0.015681628,0.017551359
581736598.94092,-0.011196993,0.015040821
589873714.99294,-0.0078880005,0.012629757
598124650.01005,-0.0056857597,0.010504927
606490996.04977,-0.0041123051,0.0088581052
614974367.43872,-0.0028917328,0.0073099947
623576401.08415,-0.0017948505,0.0059958175
632298756.78974,-0.0013172559,0.0048746704
641143117.5759,-0.00091539684,0.0039578537
650111190.0045,-0.00077103014,0.003187845
659204704.50817,-0.00026878828,0.0027053419
668425415.72419,-0.00033817711,0.0021034006
677775102.83304,-0.00052373204,0.0016469578
687255569.90176,-5.1799794e-005,0.0013900975
696868646.23195,-8.8293244e-005,0.0010826483
706616186.71286,4.4778503e-006,0.00091419101
716500072.17922,9.2099217e-006,0.00067280873
726522209.77417,3.9162614e-006,0.00040418463
736684533.31727,6.3471343e-005,0.00037911726
746989003.67765,-4.5329827e-005,0.00019181549
757437609.15232,-0.00013472495,0.00021137782
