"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+7.87343179546E+007, +8.04119669377E-009, +0.00000000000E+000
+8.09646389927E+007, +8.38229394724E-009, +0.00000000000E+000
+8.31949600308E+007, +8.67602566328E-009, +0.00000000000E+000
+8.54252810689E+007, +9.10642537109E-009, +0.00000000000E+000
+8.76556021070E+007, +9.58059855612E-009, +0.00000000000E+000
+8.98859231451E+007, +1.00068843760E-008, +0.00000000000E+000
+9.24862752755E+007, +1.05694374278E-008, +0.00000000000E+000
+9.55384475996E+007, +1.11222979182E-008, +0.00000000000E+000
+9.85906199236E+007, +1.14599394804E-008, +0.00000000000E+000
+1.01642792248E+008, +1.14387619848E-008, +0.00000000000E+000
+1.04694964572E+008, +1.10201026995E-008, +0.00000000000E+000
+1.07747136896E+008, +1.03148375091E-008, +0.00000000000E+000
+1.10799309220E+008, +9.35390425878E-009, +0.00000000000E+000
+1.13851481544E+008, +8.31875666439E-009, +0.00000000000E+000
+1.16903653868E+008, +7.48517310355E-009, +0.00000000000E+000
+1.19955826192E+008, +6.58912438264E-009, +0.00000000000E+000
+1.23007998516E+008, +5.82305856973E-009, +0.00000000000E+000
+1.26566554737E+008, +5.17501190519E-009, +0.00000000000E+000
+1.30743422433E+008, +4.51496006570E-009, +0.00000000000E+000
+1.34920290129E+008, +3.94277340167E-009, +0.00000000000E+000
+1.39097157825E+008, +3.49996612382E-009, +0.00000000000E+000
+1.43274025521E+008, +3.10935139038E-009, +0.00000000000E+000
+1.47450893217E+008, +2.73637558229E-009, +0.00000000000E+000
+1.51627760913E+008, +2.53298594441E-009, +0.00000000000E+000
+1.55804628609E+008, +2.35389621846E-009, +0.00000000000E+000
+1.59981496305E+008, +2.19500093801E-009, +0.00000000000E+000
+1.64158364001E+008, +1.87880186694E-009, +0.00000000000E+000
+1.68335231697E+008, +1.90731297560E-009, +0.00000000000E+000
+1.73205080757E+008, +1.66577396324E-009, +0.00000000000E+000
+1.79007295527E+008, +1.54194866938E-009, +0.00000000000E+000
+1.84809510296E+008, +1.62530732120E-009, +0.00000000000E+000
+1.90611725066E+008, +1.07869821876E-009, +0.00000000000E+000
+1.96413939836E+008, +1.35670733890E-009, +0.00000000000E+000
+2.02216154605E+008, +1.05530859383E-009, +0.00000000000E+000
+2.08018369375E+008, +1.33025900810E-009, +0.00000000000E+000
+2.13820584145E+008, +8.01714192225E-010, +0.00000000000E+000
+2.19622798914E+008, +1.02099202892E-009, +0.00000000000E+000
+2.25425013684E+008, +7.41184246697E-010, +0.00000000000E+000
+2.31227228454E+008, +8.51560556852E-010, +0.00000000000E+000
+2.37029443223E+008, +1.20025055447E-009, +0.00000000000E+000
+2.43886579425E+008, +1.10640204625E-009, +0.00000000000E+000
+2.51935166804E+008, +1.36111250060E-009, +0.00000000000E+000
+2.59983754184E+008, +2.24127197750E-010, +0.00000000000E+000
+2.68032341563E+008, +1.99476213912E-010, +0.00000000000E+000
+2.76080928942E+008, +1.72881513429E-009, +0.00000000000E+000
+2.84129516321E+008, +1.51362330952E-010, +0.00000000000E+000
+2.92178103700E+008, +1.62917299317E-011, +0.00000000000E+000
+3.00226691079E+008, +1.22835412656E-009, +0.00000000000E+000
+3.08275278458E+008, +4.41415770220E-010, +0.00000000000E+000
+3.16323865838E+008, +7.89390529788E-010, +0.00000000000E+000
+3.24372453217E+008, +6.04537649258E-010, +0.00000000000E+000
+3.33756376419E+008, +1.06504136187E-009, +0.00000000000E+000
+3.44770788796E+008, +3.82207749068E-010, +0.00000000000E+000
+3.55785201173E+008, +1.20531504910E-009, +0.00000000000E+000
+3.66799613549E+008, +3.43948630470E-009, +0.00000000000E+000
+3.77814025926E+008, +2.72826123437E-010, +0.00000000000E+000
+3.88828438303E+008, +3.29783441312E-009, +0.00000000000E+000
+3.99842850680E+008, +4.83950811172E-009, +0.00000000000E+000
+4.10857263057E+008, +1.09753065671E-008, +0.00000000000E+000
+4.21871675433E+008, +1.02088410049E-008, +0.00000000000E+000
+4.32886087810E+008, +5.62005395146E-009, +0.00000000000E+000
+4.43900500187E+008, +1.33135155137E-009, +0.00000000000E+000
+4.56742306456E+008, +1.57459088920E-009, +0.00000000000E+000
+4.71815421065E+008, -2.61167019653E-009, +0.00000000000E+000
+4.86888535674E+008, +2.26462576015E-009, +0.00000000000E+000
+5.01961650283E+008, -1.95610818902E-009, +0.00000000000E+000
+5.17034764892E+008, +1.42403812736E-009, +0.00000000000E+000
+5.32107879501E+008, +6.10193736962E-010, +0.00000000000E+000
+5.47180994110E+008, -6.34186106719E-010, +0.00000000000E+000
+5.62254108719E+008, -3.38079260451E-009, +0.00000000000E+000
+5.77327223328E+008, +6.71029265103E-009, +0.00000000000E+000
+5.92400337937E+008, -2.38023514154E-009, +0.00000000000E+000
+6.07473452546E+008, -1.17774891857E-009, +0.00000000000E+000
+6.25047337657E+008, -4.03969726038E-009, +0.00000000000E+000
+6.45674746205E+008, -6.60552947969E-009, +0.00000000000E+000
+6.66302154754E+008, -1.01697259365E-009, +0.00000000000E+000
+6.86929563302E+008, +1.06423217371E-009, +0.00000000000E+000
+7.07556971850E+008, +8.79649433439E-010, +0.00000000000E+000
+7.28184380398E+008, +3.02567741647E-009, +0.00000000000E+000
+7.48811788947E+008, -1.85318718159E-009, +0.00000000000E+000
+7.69439197495E+008, -1.43931712850E-010, +0.00000000000E+000
+7.90066606043E+008, -9.30650352534E-010, +0.00000000000E+000
+8.10694014591E+008, +1.54807201523E-009, +0.00000000000E+000
+8.31321423139E+008, +1.43466658119E-009, +0.00000000000E+000
+8.55371111434E+008, +2.31103183111E-009, +0.00000000000E+000
+8.83599516409E+008, +1.12475032885E-009, +0.00000000000E+000
+9.11827921384E+008, +3.41999196377E-010, +0.00000000000E+000
+9.40056326359E+008, +6.16572638125E-011, +0.00000000000E+000
+9.68284731334E+008, -4.39106774395E-010, +0.00000000000E+000
+9.96513136309E+008, -9.86330832540E-010, +0.00000000000E+000
+1.02474154128E+009, -1.38279599940E-009, +0.00000000000E+000
+1.05296994626E+009, -1.26311195819E-009, +0.00000000000E+000
+1.08119835123E+009, -6.20740619055E-010, +0.00000000000E+000
+1.10942675621E+009, +4.43409195508E-010, +0.00000000000E+000
+1.13765516118E+009, +4.40352558274E-009, +0.00000000000E+000
+1.17056692221E+009, +4.62075398997E-009, +0.00000000000E+000
+1.20977986363E+009, +2.80116173953E-010, +0.00000000000E+000
+1.24899280504E+009, -6.30693131115E-010, +0.00000000000E+000
+1.28820574646E+009, +8.37242585334E-011, +0.00000000000E+000
+1.32741868788E+009, +5.97034015858E-010, +0.00000000000E+000
+1.36663162930E+009, +3.97905335987E-010, +0.00000000000E+000
+1.40584457071E+009, +1.58919324958E-010, +0.00000000000E+000
+1.44505751213E+009, +3.38073272560E-010, +0.00000000000E+000
+1.48427045355E+009, +1.42685884579E-010, +0.00000000000E+000
+1.52348339497E+009, -2.92301426764E-010, +0.00000000000E+000
+1.56269633638E+009, -3.58241953931E-010, +0.00000000000E+000
+1.60190927780E+009, -1.91072529650E-010, +0.00000000000E+000
+1.64825166443E+009, -4.48187191138E-010, +0.00000000000E+000
+1.70264620133E+009, -2.63907488008E-010, +0.00000000000E+000
+1.75704073823E+009, +7.20272459409E-011, +0.00000000000E+000
+1.81143527513E+009, +8.45612022453E-013, +0.00000000000E+000
+1.86582981203E+009, +4.31880658489E-010, +0.00000000000E+000
+1.92022434893E+009, -2.84069953106E-010, +0.00000000000E+000
+1.97461888583E+009, -5.42135154463E-010, +0.00000000000E+000
+2.02901342273E+009, -9.68396557209E-011, +0.00000000000E+000
+2.08340795963E+009, +3.43124760372E-011, +0.00000000000E+000
+2.13780249653E+009, +3.97200544061E-010, +0.00000000000E+000
+2.19219703343E+009, +3.79295424581E-010, +0.00000000000E+000
+2.25561613207E+009, -1.39113571584E-010, +0.00000000000E+000
+2.33005451887E+009, +1.01423707984E-010, +0.00000000000E+000
+2.40449290566E+009, +3.23573482069E-010, +0.00000000000E+000
+2.47893129245E+009, +4.88888238459E-010, +0.00000000000E+000
+2.55336967924E+009, +1.38938632099E-010, +0.00000000000E+000
+2.62780806604E+009, +5.18331898113E-010, +0.00000000000E+000
+2.70224645283E+009, +5.38541572802E-010, +0.00000000000E+000
+2.77668483962E+009, +2.98589958046E-010, +0.00000000000E+000
+2.85112322641E+009, -2.41991717379E-010, +0.00000000000E+000
+2.92556161321E+009, -1.18952355879E-009, +0.00000000000E+000
+3.00000000000E+009, +7.32879001399E-010, +0.00000000000E+000
