"freq
References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Real","S(1,1)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(1,2)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(2,1)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(2,2)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
109.000000000000000000 MHz,-0.99013991192084882531 + j0.08012862966621539518 ,0.00445146057177234732 + j0.11481525172191092699 ,0.00445146057177236206 + j0.11481525172191099637 ,-0.99337164817045442433 - j0.00322662082172156615 
110.000000000000000000 MHz,-0.99013067317966718672 + j0.08821636717601862021 ,0.00504248842509719391 + j0.10878279230433773872 ,0.00504248842509718524 + j0.10878279230433780811 ,-0.99404565175320769299 + j0.00375761087590298273 
111.000000000000000000 MHz,-0.99001393847247531887 + j0.09542605701286446807 ,0.00549898208294268259 + j0.10361481780733985958 ,0.00549898208294267998 + j0.10361481780733980407 ,-0.99455304883500572632 + j0.00989766537108142420 
112.000000000000000000 MHz,-0.98982151997864431525 + j0.10192778401754949702 ,0.00585869199548986423 + j0.09914515197698581250 ,0.00585869199548984948 + j0.09914515197698584026 ,-0.99493724254489335213 + j0.01535571439974241399 
113.000000000000000000 MHz,-0.98957482974351052007 + j0.10785070097640314657 ,0.00614759106114207490 + j0.09524751839888473404 ,0.00614759106114207317 + j0.09524751839888476179 ,-0.99522854076950106883 + j0.02025509814364333250 
114.000000000000000000 MHz,-0.98928857199934638889 + j0.11329460134661174797 ,0.00638394476863116817 + j0.09182428799831536537 ,0.00638394476863116383 + j0.09182428799831532373 ,-0.99544858613597131392 + j0.02469124830155870753 
115.000000000000000000 MHz,-0.98897301785621205550 + j0.11833778896817748194 ,0.00658084651549679153 + j0.08879881819956642053 ,0.00658084651549678892 + j0.08879881819956640665 ,-0.99561314000460876539 + j0.02873913352317772688 
116.000000000000000000 MHz,-0.98863544564714689322 + j0.12304255277774728272 ,0.00674784149121110833 + j0.08611011816977509614 ,0.00674784149121110746 + j0.08611011816977511002 ,-0.99573388173767862774 + j0.03245844949487556447 
117.000000000000000000 MHz,-0.98828107525283626078 + j0.12745905344916225177 ,0.00689199268382656438 + j0.08370905821825716520 ,0.00689199268382657305 + j0.08370905821825715132 ,-0.99581960070089159398 + j0.03589731005208195852 
118.000000000000000000 MHz,-0.98791368727574135900 + j0.13162813326787231594 ,0.00701859613841900216 + j0.08155562723632381328 ,0.00701859613841900216 + j0.08155562723632382716 ,-0.99587700355763231208 + j0.03909491986699936000 
