Freq S11, S12 S21 S22
41.0000000000000000000 MHz,-0.99921073635357993137 + j0.03968628550418691614 ,-0.00006761950343628546 - j0.00170250586473521160 ,-0.00006761950343628549 - j0.00170250586473521225 ,-0.99921073635357993137 + j0.03968628550418689532 
42.0000000000000000000 MHz,-0.99916693881944118605 + j0.04076759019202963463 ,-0.00007552433367855583 - j0.00185101490994515373 ,-0.00007552433367855587 - j0.00185101490994515395 ,-0.99916693881944118605 + j0.04076759019202964851 
43.0000000000000000000 MHz,-0.99912147358561242960 + j0.04185969863806301983 ,-0.00008420634171966794 - j0.00200986550217795287 ,-0.00008420634171966797 - j0.00200986550217795244 ,-0.99912147358561242960 + j0.04185969863806303370 
44.0000000000000000000 MHz,-0.99907426996950998710 + j0.04296327679532090799 ,-0.00009373435616851759 - j0.00217971231352453131 ,-0.00009373435616851763 - j0.00217971231352453087 ,-0.99907426996950998710 + j0.04296327679532090799 
45.0000000000000000000 MHz,-0.99902525081371595927 + j0.04407904074485946566 ,-0.00010418363414668831 - j0.00236126012443267207 ,-0.00010418363414668829 - j0.00236126012443267251 ,-0.99902525081371595927 + j0.04407904074485947260 
46.0000000000000000000 MHz,-0.99897433175508831837 + j0.04520776176227361831 ,-0.00011563659198643551 - j0.00255526888974375857 ,-0.00011563659198643553 - j0.00255526888974375857 ,-0.99897433175508831837 + j0.04520776176227361137 
47.0000000000000000000 MHz,-0.99892142039288289723 + j0.04635027200198258562 ,-0.00012818363691113400 - j0.00276255942249742457 ,-0.00012818363691113405 - j0.00276255942249742587 ,-0.99892142039288289723 + j0.04635027200198257175 
48.0000000000000000000 MHz,-0.99886641533948594684 + j0.04750747088942729179 ,-0.00014192411610104025 - j0.00298401978564639308 ,-0.00014192411610104022 - j0.00298401978564639177 ,-0.99886641533948594684 + j0.04750747088942729873 
49.0000000000000000000 MHz,-0.99880920513426663110 + j0.04868033232664193549 ,-0.00015696740263343250 - j0.00322061249714365077 ,-0.00015696740263343242 - j0.00322061249714365077 ,-0.99880920513426663110 + j0.04868033232664193549 
50.0000000000000000000 MHz,-0.99874966699731282382 + j0.04986991283497434202 ,-0.00017343414153493889 - j0.00347338267217715563 ,-0.00017343414153493889 - j0.00347338267217715563 ,-0.99874966699731282382 + j0.04986991283497434202 
51.0000000000000000000 MHz,-0.99868766539523967651 + j0.05107736078070153340 ,-0.00019145768375577695 - j0.00374346724829760979 ,-0.00019145768375577698 - j0.00374346724829760979 ,-0.99868766539523967651 + j0.05107736078070150565 
52.0000000000000000000 MHz,-0.99862305038566268056 + j0.05230392685574192235 ,-0.00021118574147482871 - j0.00403210546564152211 ,-0.00021118574147482882 - j0.00403210546564152211 ,-0.99862305038566268056 + j0.05230392685574192929 
53.0000000000000000000 MHz,-0.99855565570003756992 + j0.05355097601765158866 ,-0.00023278230503186834 - j0.00434065080643617016 ,-0.00023278230503186829 - j0.00434065080643617016 ,-0.99855565570003756992 + j0.05355097601765158866 
54.0000000000000000000 MHz,-0.99848529651606232616 + j0.05482000113191529828 ,-0.00025642987029388928 - j0.00467058463679794270 ,-0.00025642987029388928 - j0.00467058463679794356 ,-0.99848529651606232616 + j0.05482000113191527052 
55.0000000000000000000 MHz,-0.99841176686026522624 + j0.05611263860687436961 ,-0.00028233203582914883 - j0.00502353184116532438 ,-0.00028233203582914883 - j0.00502353184116532438 ,-0.99841176686026522624 + j0.05611263860687437655 
56.0000000000000000000 MHz,-0.99833483656822186170 + j0.05743068636958698764 ,-0.00031071654244739033 - j0.00540127879766255647 ,-0.00031071654244739028 - j0.00540127879766255647 ,-0.99833483656822186170 + j0.05743068636958700846 
57.0000000000000000000 MHz,-0.99825424771330451001 + j0.05877612460221391666 ,-0.00034183884420243806 - j0.00580579411398683513 ,-0.00034183884420243795 - j0.00580579411398683513 ,-0.99825424771330451001 + j0.05877612460221390278 
58.0000000000000000000 MHz,-0.99816971039401103383 + j0.06015113974666139868 ,-0.00037598632081009830 - j0.00623925263155061024 ,-0.00037598632081009824 - j0.00623925263155061024 ,-0.99816971039401103383 + j0.06015113974666139868 
59.0000000000000000000 MHz,-0.99808089774346508971 + j0.06155815239472998968 ,-0.00041348326788900544 - j0.00670406331512787401 ,-0.00041348326788900549 - j0.00670406331512787314 ,-0.99808089774346508971 + j0.06155815239472997580 
60.0000000000000000000 MHz,-0.99798743999092320855 + j0.06299984981783256222 ,-0.00045469683518961732 - j0.00720290178206765049 ,-0.00045469683518961727 - j0.00720290178206764962 ,-0.99798743999092320855 + j0.06299984981783256222 
61.0000000000000000000 MHz,-0.99788891736177376401 + j0.06447922406222428293 ,-0.00050004412632587570 - j0.00773874839701706001 ,-0.00050004412632587570 - j0.00773874839701706001 ,-0.99788891736177376401 + j0.06447922406222426905 
62.0000000000000000000 MHz,-0.99778485154647467148 + j0.06599961675290293150 ,-0.00055000072956222631 - j0.00831493307531306833 ,-0.00055000072956222653 - j0.00831493307531306486 ,-0.99778485154647467148 + j0.06599961675290291763 
63.0000000000000000000 MHz,-0.99767469539592723571 + j0.06756477202557092943 ,-0.00060511102215956365 - j0.00893518821443340175 ,-0.00060511102215956376 - j0.00893518821443340348 ,-0.99767469539592723571 + j0.06756477202557092943 
