"# Channel 1"
"# Trace 2"
Frequency, Formatted Data, Formatted Data
+4.20417448043E+007, -9.49224422018E+001, +0.00000000000E+000
+4.32326687921E+007, -9.76817973744E+001, +0.00000000000E+000
+4.44235927799E+007, -1.00443902619E+002, +0.00000000000E+000
+4.56145167677E+007, -1.03234432351E+002, +0.00000000000E+000
+4.68054407555E+007, -1.06054943277E+002, +0.00000000000E+000
+4.79963647433E+007, -1.08887213801E+002, +0.00000000000E+000
+4.93848741443E+007, -1.12208851575E+002, +0.00000000000E+000
+5.10146418655E+007, -1.16110776012E+002, +0.00000000000E+000
+5.26444095866E+007, -1.20062788314E+002, +0.00000000000E+000
+5.42741773077E+007, -1.24033959137E+002, +0.00000000000E+000
+5.59039450288E+007, -1.28019592249E+002, +0.00000000000E+000
+5.75337127499E+007, -1.32032101178E+002, +0.00000000000E+000
+5.91634804710E+007, -1.36064063434E+002, +0.00000000000E+000
+6.07932481921E+007, -1.40136783557E+002, +0.00000000000E+000
+6.24230159132E+007, -1.44235662881E+002, +0.00000000000E+000
+6.40527836343E+007, -1.48372924153E+002, +0.00000000000E+000
+6.56825513554E+007, -1.52563696823E+002, +0.00000000000E+000
+6.75827127641E+007, -1.57461929145E+002, +0.00000000000E+000
+6.98130338022E+007, -1.63346119439E+002, +0.00000000000E+000
+7.20433548403E+007, -1.69311239116E+002, +0.00000000000E+000
+7.42736758784E+007, -1.75429175093E+002, +0.00000000000E+000
+7.65039969165E+007, +1.78303844398E+002, +0.00000000000E+000
+7.87343179546E+007, +1.71845339178E+002, +0.00000000000E+000
+8.09646389927E+007, +1.65126734844E+002, +0.00000000000E+000
+8.31949600308E+007, +1.58140774683E+002, +0.00000000000E+000
+8.54252810689E+007, +1.50827664753E+002, +0.00000000000E+000
+8.76556021070E+007, +1.43123841165E+002, +0.00000000000E+000
+8.98859231451E+007, +1.35090175807E+002, +0.00000000000E+000
+9.24862752755E+007, +1.25199961278E+002, +0.00000000000E+000
+9.55384475996E+007, +1.12973921236E+002, +0.00000000000E+000
+9.85906199236E+007, +1.00388580211E+002, +0.00000000000E+000
+1.01642792248E+008, +8.78287604547E+001, +0.00000000000E+000
+1.04694964572E+008, +7.57135353400E+001, +0.00000000000E+000
+1.07747136896E+008, +6.43713365264E+001, +0.00000000000E+000
+1.10799309220E+008, +5.40773302531E+001, +0.00000000000E+000
+1.13851481544E+008, +4.48904469860E+001, +0.00000000000E+000
+1.16903653868E+008, +3.66871464131E+001, +0.00000000000E+000
+1.19955826192E+008, +2.94324953897E+001, +0.00000000000E+000
+1.23007998516E+008, +2.30014725685E+001, +0.00000000000E+000
+1.26566554737E+008, +1.63627456283E+001, +0.00000000000E+000
+1.30743422433E+008, +9.56003038922E+000, +0.00000000000E+000
+1.34920290129E+008, +3.58334292301E+000, +0.00000000000E+000
+1.39097157825E+008, -1.62508541402E+000, +0.00000000000E+000
+1.43274025521E+008, -6.34952830382E+000, +0.00000000000E+000
+1.47450893217E+008, -1.05642583305E+001, +0.00000000000E+000
+1.51627760913E+008, -1.44434334564E+001, +0.00000000000E+000
+1.55804628609E+008, -1.79005215075E+001, +0.00000000000E+000
+1.59981496305E+008, -2.10566284740E+001, +0.00000000000E+000
+1.64158364001E+008, -2.41123710004E+001, +0.00000000000E+000
+1.68335231697E+008, -2.69092580283E+001, +0.00000000000E+000
+1.73205080757E+008, -3.00561860333E+001, +0.00000000000E+000
+1.79007295527E+008, -3.30747523366E+001, +0.00000000000E+000
+1.84809510296E+008, -3.63466393635E+001, +0.00000000000E+000
+1.90611725066E+008, -3.92708848841E+001, +0.00000000000E+000
+1.96413939836E+008, -4.11584966929E+001, +0.00000000000E+000
+2.02216154605E+008, -4.42567747689E+001, +0.00000000000E+000
+2.08018369375E+008, -4.61363419185E+001, +0.00000000000E+000
+2.13820584145E+008, -4.86539671409E+001, +0.00000000000E+000
+2.19622798914E+008, -5.10370880143E+001, +0.00000000000E+000
+2.25425013684E+008, -5.27676920645E+001, +0.00000000000E+000
+2.31227228454E+008, -5.53044050329E+001, +0.00000000000E+000
+2.37029443223E+008, -5.70778734510E+001, +0.00000000000E+000
+2.43886579425E+008, -5.79613734556E+001, +0.00000000000E+000
+2.51935166804E+008, -5.96496057710E+001, +0.00000000000E+000
+2.59983754184E+008, -6.55468834640E+001, +0.00000000000E+000
+2.68032341563E+008, -6.54424785098E+001, +0.00000000000E+000
+2.76080928942E+008, -6.95637665286E+001, +0.00000000000E+000
+2.84129516321E+008, -6.92843433251E+001, +0.00000000000E+000
+2.92178103700E+008, -7.16561793374E+001, +0.00000000000E+000
+3.00226691079E+008, -7.37978410450E+001, +0.00000000000E+000
+3.08275278458E+008, -7.66229854467E+001, +0.00000000000E+000
+3.16323865838E+008, -7.36312921391E+001, +0.00000000000E+000
+3.24372453217E+008, -8.23880985863E+001, +0.00000000000E+000
+3.33756376419E+008, -8.87427013986E+001, +0.00000000000E+000
+3.44770788796E+008, -8.97274922135E+001, +0.00000000000E+000
+3.55785201173E+008, -9.24087714895E+001, +0.00000000000E+000
+3.66799613549E+008, -9.59310863792E+001, +0.00000000000E+000
+3.77814025926E+008, -1.09442817012E+002, +0.00000000000E+000
+3.88828438303E+008, -1.16730805553E+002, +0.00000000000E+000
+3.99842850680E+008, -1.40592369840E+002, +0.00000000000E+000
+4.10857263057E+008, -1.79366248293E+002, +0.00000000000E+000
+4.21871675433E+008, +1.45690448144E+002, +0.00000000000E+000
+4.32886087810E+008, +1.24884304256E+002, +0.00000000000E+000
+4.43900500187E+008, +1.17938310578E+002, +0.00000000000E+000
+4.56742306456E+008, +1.09704075340E+002, +0.00000000000E+000
+4.71815421065E+008, +1.06684472264E+002, +0.00000000000E+000
+4.86888535674E+008, +1.04300464526E+002, +0.00000000000E+000
+5.01961650283E+008, +1.15659108390E+002, +0.00000000000E+000
+5.17034764892E+008, +1.07713696152E+002, +0.00000000000E+000
+5.32107879501E+008, +1.04155701471E+002, +0.00000000000E+000
+5.47180994110E+008, +9.80203646510E+001, +0.00000000000E+000
+5.62254108719E+008, +1.16233111683E+002, +0.00000000000E+000
+5.77327223328E+008, +1.00956147620E+002, +0.00000000000E+000
+5.92400337937E+008, +8.79594137287E+001, +0.00000000000E+000
+6.07473452546E+008, +9.40631521491E+001, +0.00000000000E+000
+6.25047337657E+008, +1.02661316679E+002, +0.00000000000E+000
+6.45674746205E+008, +1.54452214635E+002, +0.00000000000E+000
+6.66302154754E+008, -1.78738958061E+002, +0.00000000000E+000
+6.86929563302E+008, -1.79681399408E+002, +0.00000000000E+000
+7.07556971850E+008, +1.73628493668E+002, +0.00000000000E+000
+7.28184380398E+008, +1.56557138505E+002, +0.00000000000E+000
+7.48811788947E+008, +1.72316784908E+002, +0.00000000000E+000
+7.69439197495E+008, +1.65569765706E+002, +0.00000000000E+000
+7.90066606043E+008, +1.77661102080E+002, +0.00000000000E+000
+8.10694014591E+008, +1.63624250944E+002, +0.00000000000E+000
+8.31321423139E+008, +1.55629405956E+002, +0.00000000000E+000
+8.55371111434E+008, +1.42322519085E+002, +0.00000000000E+000
+8.83599516409E+008, +1.31857861676E+002, +0.00000000000E+000
+9.11827921384E+008, +1.31311227370E+002, +0.00000000000E+000
+9.40056326359E+008, +1.19922649348E+002, +0.00000000000E+000
+9.68284731334E+008, +1.18671420961E+002, +0.00000000000E+000
+9.96513136309E+008, +1.22873828773E+002, +0.00000000000E+000
+1.02474154128E+009, +1.42129313405E+002, +0.00000000000E+000
+1.05296994626E+009, +1.57833737520E+002, +0.00000000000E+000
+1.08119835123E+009, +1.64176943838E+002, +0.00000000000E+000
+1.10942675621E+009, +1.60685535776E+002, +0.00000000000E+000
+1.13765516118E+009, +1.17507911209E+002, +0.00000000000E+000
+1.17056692221E+009, +6.50923294215E+001, +0.00000000000E+000
+1.20977986363E+009, +6.50177670238E+001, +0.00000000000E+000
+1.24899280504E+009, +6.72725026571E+001, +0.00000000000E+000
+1.28820574646E+009, +7.23896663953E+001, +0.00000000000E+000
+1.32741868788E+009, +6.27302607269E+001, +0.00000000000E+000
+1.36663162930E+009, +5.56143902898E+001, +0.00000000000E+000
+1.40584457071E+009, +4.90345824939E+001, +0.00000000000E+000
+1.44505751213E+009, +4.20315953644E+001, +0.00000000000E+000
+1.48427045355E+009, +3.83942911433E+001, +0.00000000000E+000
+1.52348339497E+009, +4.47012077356E+001, +0.00000000000E+000
+1.56269633638E+009, +4.53083501737E+001, +0.00000000000E+000
+1.60190927780E+009, +4.54733297807E+001, +0.00000000000E+000
+1.64825166443E+009, +5.28666390776E+001, +0.00000000000E+000
+1.70264620133E+009, +7.29214376194E+001, +0.00000000000E+000
+1.75704073823E+009, +7.82011433378E+001, +0.00000000000E+000
+1.81143527513E+009, +6.75967702490E+001, +0.00000000000E+000
+1.86582981203E+009, +6.18073850544E+001, +0.00000000000E+000
+1.92022434893E+009, +7.16769986443E+001, +0.00000000000E+000
+1.97461888583E+009, +8.57314897823E+001, +0.00000000000E+000
+2.02901342273E+009, +8.72999170246E+001, +0.00000000000E+000
+2.08340795963E+009, +8.56811753503E+001, +0.00000000000E+000
+2.13780249653E+009, +7.85713060529E+001, +0.00000000000E+000
+2.19219703343E+009, +7.01073290185E+001, +0.00000000000E+000
+2.25561613207E+009, +6.97569794853E+001, +0.00000000000E+000
+2.33005451887E+009, +6.81045181459E+001, +0.00000000000E+000
+2.40449290566E+009, +5.64362563233E+001, +0.00000000000E+000
+2.47893129245E+009, +4.26671387293E+001, +0.00000000000E+000
+2.55336967924E+009, +3.23051564487E+001, +0.00000000000E+000
+2.62780806604E+009, +2.46236708175E+001, +0.00000000000E+000
+2.70224645283E+009, +1.09413948998E+001, +0.00000000000E+000
+2.77668483962E+009, -1.83446368443E+000, +0.00000000000E+000
+2.85112322641E+009, -1.12080260685E+000, +0.00000000000E+000
+2.92556161321E+009, +2.88186863701E+001, +0.00000000000E+000
+3.00000000000E+009, +1.95675258155E+001, +0.00000000000E+000
