"freq
References : ['S(1,1)','S(1,2)','S(2,1)','S(2,2)']
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Real","S(1,1)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(1,2)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(2,1)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
Type : Complex
Complex Format : Real/Imag","S(2,2)
References : []
Dependency : [freq]
Num. Points : [1000]
Matrix Size : scalar
67.0000000000000000000 MHz,-0.99016960490474192902 + j0.03953286611800057443 ,-0.00001062975841212297 - j0.00001430259210311221 ,-0.00001062975841212297 - j0.00001430259210311221 ,-0.99016960490474192902 + j0.03953286611800057443 
68.0000000000000000000 MHz,-0.99013857408823158224 + j0.04013379495980717165 ,-0.00001098856776609454 - j0.00001502423101574883 ,-0.00001098856776609454 - j0.00001502423101574883 ,-0.99013857408823158224 + j0.04013379495980718553 
69.0000000000000000000 MHz,-0.99010704921196457384 + j0.04073521365264746313 ,-0.00001135488245391988 - j0.00001576929091482581 ,-0.00001135488245391988 - j0.00001576929091482580 ,-0.99010704921196457384 + j0.04073521365264747007 
70.0000000000000000000 MHz,-0.99007502871506858355 + j0.04133712984829517045 ,-0.00001172880568912085 - j0.00001653817905742101 ,-0.00001172880568912085 - j0.00001653817905742101 ,-0.99007502871506858355 + j0.04133712984829518433 
71.0000000000000000000 MHz,-0.99004251101047346939 + j0.04193955121866406455 ,-0.00001211044269331862 - j0.00001733130559555570 ,-0.00001211044269331862 - j0.00001733130559555571 ,-0.99004251101047346939 + j0.04193955121866406455 
72.0000000000000000000 MHz,-0.99000949448475594750 + j0.04254248545613787541 ,-0.00001249990071998567 - j0.00001814908362885951 ,-0.00001249990071998566 - j0.00001814908362885950 ,-0.99000949448475594750 + j0.04254248545613787541 
73.0000000000000000000 MHz,-0.98997597749797983102 + j0.04314594027390212388 ,-0.00001289728907868767 - j0.00001899192925773160 ,-0.00001289728907868767 - j0.00001899192925773160 ,-0.98997597749797983102 + j0.04314594027390212388 
74.0000000000000000000 MHz,-0.98994195838353493677 + j0.04374992340627738979 ,-0.00001330271915982218 - j0.00001986026163700790 ,-0.00001330271915982218 - j0.00001986026163700790 ,-0.98994195838353493677 + j0.04374992340627738285 
75.0000000000000000000 MHz,-0.98990743544797199505 + j0.04435444260905468949 ,-0.00001371630445986160 - j0.00002075450303014405 ,-0.00001371630445986160 - j0.00002075450303014405 ,-0.98990743544797199505 + j0.04435444260905468256 
76.0000000000000000000 MHz,-0.98987240697083511698 + j0.04495950565983252573 ,-0.00001413816060710768 - j0.00002167507886392382 ,-0.00001413816060710768 - j0.00002167507886392382 ,-0.98987240697083511698 + j0.04495950565983253266 
77.0000000000000000000 MHz,-0.98983687120449126429 + j0.04556512035835569990 ,-0.00001456840538796525 - j0.00002262241778370319 ,-0.00001456840538796525 - j0.00002262241778370319 ,-0.98983687120449126429 + j0.04556512035835570684 
78.0000000000000000000 MHz,-0.98980082637395694345 + j0.04617129452685603958 ,-0.00001500715877374288 - j0.00002359695170919995 ,-0.00001500715877374289 - j0.00002359695170919995 ,-0.98980082637395694345 + j0.04617129452685601876 
79.0000000000000000000 MHz,-0.98976427067672179128 + j0.04677803601039511039 ,-0.00001545454294798858 - j0.00002459911589083940 ,-0.00001545454294798859 - j0.00002459911589083942 ,-0.98976427067672179128 + j0.04677803601039509651 
80.0000000000000000000 MHz,-0.98972720228256849673 + j0.04738535267720886401 ,-0.00001591068233436841 - j0.00002562934896666633 ,-0.00001591068233436841 - j0.00002562934896666632 ,-0.98972720228256849673 + j0.04738535267720887095 
81.0000000000000000000 MHz,-0.98968961933339094639 + j0.04799325241905404854 ,-0.00001637570362509633 - j0.00002668809301983346 ,-0.00001637570362509634 - j0.00002668809301983347 ,-0.98968961933339094639 + j0.04799325241905404854 
82.0000000000000000000 MHz,-0.98965151994300792904 + j0.04860174315155681851 ,-0.00001684973580992409 - j0.00002777579363667800 ,-0.00001684973580992409 - j0.00002777579363667800 ,-0.98965151994300792904 + j0.04860174315155680463 
83.0000000000000000000 MHz,-0.98961290219697484183 + j0.04921083281456334335 ,-0.00001733291020569926 - j0.00002889289996539571 ,-0.00001733291020569926 - j0.00002889289996539571 ,-0.98961290219697484183 + j0.04921083281456336417 
84.0000000000000000000 MHz,-0.98957376415239162171 + j0.04982052937249244196 ,-0.00001782536048650073 - j0.00003003986477532462 ,-0.00001782536048650073 - j0.00003003986477532462 ,-0.98957376415239162171 + j0.04982052937249244196 
85.0000000000000000000 MHz,-0.98953410383770745717 + j0.05043084081469018792 ,-0.00001832722271436042 - j0.00003121714451684882 ,-0.00001832722271436042 - j0.00003121714451684882 ,-0.98953410383770745717 + j0.05043084081469020874 
86.0000000000000000000 MHz,-0.98949391925252239144 + j0.05104177515578697810 ,-0.00001883863537058060 - j0.00003242519938193368 ,-0.00001883863537058059 - j0.00003242519938193367 ,-0.98949391925252239144 + j0.05104177515578697810 
87.0000000000000000000 MHz,-0.98945320836738615000 + j0.05165334043605641218 ,-0.00001935973938765609 - j0.00003366449336530395 ,-0.00001935973938765609 - j0.00003366449336530395 ,-0.98945320836738615000 + j0.05165334043605641218 
88.0000000000000000000 MHz,-0.98941196912359274940 + j0.05226554472177646210 ,-0.00001989067818181105 - j0.00003493549432627618 ,-0.00001989067818181105 - j0.00003493549432627618 ,-0.98941196912359274940 + j0.05226554472177647598 
89.0000000000000000000 MHz,-0.98937019943297255242 + j0.05287839610559313952 ,-0.00002043159768616035 - j0.00003623867405125732 ,-0.00002043159768616035 - j0.00003623867405125731 ,-0.98937019943297255242 + j0.05287839610559313258 
90.0000000000000000000 MHz,-0.98932789717768043758 + j0.05349190270688587018 ,-0.00002098264638450509 - j0.00003757450831692074 ,-0.00002098264638450509 - j0.00003757450831692074 ,-0.98932789717768043758 + j0.05349190270688588406 
91.0000000000000000000 MHz,-0.98928506020998141501 + j0.05410607267213583815 ,-0.00002154397534577313 - j0.00003894347695407282 ,-0.00002154397534577313 - j0.00003894347695407282 ,-0.98928506020998141501 + j0.05410607267213583815 
92.0000000000000000000 MHz,-0.98924168635203113542 + j0.05472091417529605789 ,-0.00002211573825911475 - j0.00004034606391222102 ,-0.00002211573825911475 - j0.00004034606391222102 ,-0.98924168635203113542 + j0.05472091417529607871 
93.0000000000000000000 MHz,-0.98919777339565506669 + j0.05533643541816429118 ,-0.00002269809146966410 - j0.00004178275732485664 ,-0.00002269809146966410 - j0.00004178275732485662 ,-0.98919777339565506669 + j0.05533643541816429118 
